imdb_id,original_title,poster_path,release_date
tt0117357,The Pompatus of Love,/rfZjAdKwceWQxlfFB7Em9XdpoLI.jpg,7/26/96
tt0117669,Small Wonders,/y6PIqj451fJjoJCKDA5nmaOqjE7.jpg,1/1/95
tt0116329,Fly Away Home,/azFDIXe7TgEgte7gHL8PkvXW0GC.jpg,9/13/96
tt0118742,Bliss,/jNlOtRzKZaA2pprSNyeVntP1eSJ.jpg,4/14/97
tt0116442,Grace of My Heart,/uxHVD9NKZPA1PqGhr7XJDVhY8Yi.jpg,9/13/96
tt0114354,Schlafes Bruder,/wjvaafRCIGKLTJYm45oWgB494gJ.jpg,9/8/95
tt0117011,Maximum Risk,/sFqiNcytKYQgyBL8yyLHpd80roV.jpg,9/13/96
tt0117039,Michael Collins,/hwmoOMcrtnhMYPNjZKapoF7q4cL.jpg,10/25/96
tt0117473,The Rich Man's Wife,/lXHMHKkCEG9Tksn4KvYGKrTEbIr.jpg,9/13/96
tt0116635,Infinity,/pwADoLVt7sO79V9HtTUKLNSPTEt.jpg,10/4/96
tt0115678,Big Night,/1n0H40ebJx1sO9itVvJ1jis0nqI.jpg,9/20/96
tt0116830,Last Man Standing,/fkURS96D2ceuocZIBuyiIBGHilF.jpg,9/20/96
tt0115847,Caught,/1UXbJIszOEalpFY0BKkRn1cRv66.jpg,1/24/96
tt0117603,Set It Off,/lfMk5h35Fccl5gOsBaeYvMnBUPb.jpg,11/6/96
tt0115438,2 Days in the Valley,/fT4ELMHeGzrSk1x2guF6vImgtiy.jpg,9/11/96
tt0115994,Curdled,/9rEz6n5ypgE3Vu1M2RuNTah0Z7e.jpg,9/6/96
tt0083587,L'associé,/y8rFKNeYNh5DmRvmAWDEh9daRwN.jpg,8/22/79
tt0116167,Ed's Next Move,/cA1RPXZ01k2gszSKFQ7hEwBMxLZ.jpg,10/18/96
tt0116259,Extreme Measures,/18WUNYhc58VQgBmJaFsaST9Uj69.jpg,9/27/96
tt0116421,The Glimmer Man,/2I1BMhKrjK9wcxvJ2SllttPIsIh.jpg,10/4/96
tt0116000,D3: The Mighty Ducks,/umoEeNQqhvUg7jnpdGZnvNHCRFS.jpg,10/4/96
tt0115862,The Chamber,/dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg,10/11/96
tt0072653,The Apple Dumpling Gang,/riyhAKdGo7DzcFanbDzFvZfx2yq.jpg,7/1/75
tt0047977,"Davy Crockett, King of the Wild Frontier",/116pwuzAGuaH8mXM1lwebbvW4Po.jpg,5/25/55
tt0072951,Escape to Witch Mountain,/3D4XNaaBZcHajoA6hcaeu1NLWxf.jpg,3/21/75
tt0064603,The Love Bug,/nZ1ZGuFP0okrwuGhvl7A2q3YSul.jpg,12/22/68
tt0071607,Herbie Rides Again,/1zwUtG1kwpJGtVqidpOrarswUB0.jpg,2/14/74
tt0050798,Old Yeller,/cpmJyQpmg6fF8VkBUAAFIs8tLKh.jpg,12/25/57
tt0055277,The Parent Trap,/hKjqjqIM8ZTHbpZOTWnsr19bgLt.jpg,6/12/61
tt0054195,Pollyanna,/oWxzmMZHIqtZLXztpPv5kbrcuD9.jpg,5/19/60
tt0107131,Homeward Bound: The Incredible Journey,/yBFfd6AqraqKnP4HPPxTk5oUnjI.jpg,2/3/93
tt0053271,The Shaggy Dog,/d5KQS3ZFefJtgu7lISwl0IhSPs.jpg,3/19/59
tt0054357,Swiss Family Robinson,/jj2Pkkgrasm4A5AUqXwpJhb5VX3.jpg,12/21/60
tt0059793,That Darn Cat!,/xRqSMfKJsTFVzcD07MmZbpLfRko.jpg,12/2/65
tt0046672,"20,000 Leagues Under the Sea",/pdi0lk5a0Yaq2HAk5v7SAj8oxT7.jpg,12/23/54
tt0106611,Cool Runnings,/neDmp7VSnopcjUcN8rgz9jusJyC.jpg,9/30/93
tt0109127,Angels in the Outfield,/zdbzzEoWMYztvfGjm4kyKntwhEq.jpg,7/15/94
tt0042332,Cinderella,/cdf4J7tDhSPAghWWgx9EnwQWBfF.jpg,3/4/50
tt0063819,Winnie the Pooh and the Blustery Day,/w71AMrpGQbRka6EJmj0jQ4dgMpg.jpg,12/20/68
tt0038166,The Three Caballeros,/1clx3Q0mQrK99KspAEs0EY8NCtD.jpg,7/21/44
tt0057546,The Sword in the Stone,/wZyRYmYrAWNiFhXohp4Ly8svpJH.jpg,12/25/63
tt0041890,So Dear to My Heart,/6r2nvEUw1x06BGXOnledUDWn54z.jpg,11/29/48
tt0102798,Robin Hood: Prince of Thieves,/SC1uy1zkxDFuEiZDIk5sq4eBbQ.jpg,6/14/91
tt0058331,Mary Poppins,/oPXf92g2gjlPqduj6vRH9yvh0Yb.jpg,8/27/64
tt0033563,Dumbo,/r5IqhwZ61OuKlsyDwvXWyWQZK30.jpg,10/22/41
tt0076538,Pete's Dragon,/cgkzUzFVFdTnHpAuazP5JCeJpzg.jpg,11/3/77
tt0066817,Bedknobs and Broomsticks,/1mWFExXAlUSgfBKGkK3mjH1iXk4.jpg,10/7/71
tt0043274,Alice in Wonderland,/9gJa2B6M8jt85aDkb0MF98MLZ9T.jpg,7/3/51
tt0082406,The Fox and the Hound,/hDXg3U4eCxuqvrb7BEDXj2tAsdK.jpg,7/10/81
tt0116361,Freeway,/4MWOlH15xAAfAImKc44lD8b3dIf.jpg,8/23/96
tt0059742,The Sound of Music,/459fPVvI4lkEV0piSfcq0irKHi8.jpg,3/2/65
tt0095016,Die Hard,/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg,7/15/88
tt0104692,The Lawnmower Man,/3tWLM3zMyh3KZOactn8mfjHml05.jpg,3/5/92
tt0118044,Unhook the Stars,/uLRs48H7PvhufiNyiiIWB2YcSaF.jpg,9/4/96
tt0114597,Synthetic Pleasures,/oEjGkReYxgt0SaV8E25LcCmik1U.jpg,9/13/95
tt0117582,The Secret Agent,/bFt9DI5Rwxu8ZXBMJMdYxh9ObPp.jpg,11/8/96
tt0117589,Secrets & Lies,/8yRTeiJX4ckalsXO8DrTGSKoZym.jpg,5/24/96
tt0117887,That Thing You Do!,/luSHsQYyX0aukrHPL5joYOxcsO9.jpg,10/4/96
tt0117924,To Gillian on Her 37th Birthday,/f0n7yAcN5JT3BRhmuUaG22axVBY.jpg,10/18/96
tt0117791,Surviving Picasso,/sarfAhGM1DH52BMPj4NosF7VnE0.jpg,9/4/96
tt0116928,Love Is All There Is,/g0jawVk80QDN85kYMQl9idK1Rfh.jpg,5/10/96
tt0115640,Beautiful Thing,/8z1ZkZoznIGLyx4xHEaQNZqG63D.jpg,6/21/96
tt0116908,The Long Kiss Goodnight,/4MENR8x6mYqnZvp2hGjSaPJz64J.jpg,10/11/96
tt0116409,The Ghost and the Darkness,/yxSwciZCU5dUUNVtSgDoEMrxGyy.jpg,10/11/96
tt0116913,Looking for Richard,/yXY9EdBCcY9VeOeu570cUlF6wgX.jpg,10/11/96
tt0117958,Trees Lounge,/yN5MHg0WP1hje1XX9hwFT4YFmfJ.jpg,10/11/96
tt0117400,The Proprietor,/rxu3LfhWhPpaN4yHWnsW3y9tPw9.jpg,9/9/96
tt0117202,Normal Life,/ib495WLg26wBxvgx44qN41ypDSx.jpg,1/26/96
tt0116404,Get on the Bus,/khxusCDdO5JKZ2MBE1xKA52Y5Rq.jpg,10/16/96
tt0120107,Shadow Conspiracy,/w1MCRsbCAIdOTobSmoU9KIEvZKF.jpg,1/31/97
tt0116722,Jude,/2OA9M8KribkctpSRDAlPu6yWOx8.jpg,2/6/96
tt0116242,Everyone Says I Love You,/eCw5qDE5Jw1B9Cuzs8DJD4uwaZV.jpg,12/6/96
tt0115600,Azúcar amarga,/r8t3br5OGnvyILuzEWIgvbWwqkc.jpg,2/10/96
tt0117509,Romeo + Juliet,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,10/31/96
tt0117802,Swingers,/h1nLEgXCNK6sQgup22SYgNTrwJm.jpg,10/18/96
tt0117665,Sleepers,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,10/18/96
tt0117781,The Sunchaser,/8b7rrZx50M0mhmRFlY2zXl6Kk7N.jpg,5/29/96
tt0116714,Johns,/t5R6BDzmKjPY0M0AHUoy0i5Is28.jpg,12/10/96
tt0115491,Aladdin and the King of Thieves,/f6cwFA76j6aaRu1KOQ8bBYfSlLx.jpg,5/20/96
tt0043140,The Woman in Question,/vN4bkACDLO3foJynEcTyJfOTvmJ.jpg,2/18/52
tt0029546,Shall We Dance,/3be6vue3lbHtRACpJigYT6OYRYM.jpg,5/7/37
tt0028757,A Damsel in Distress,/woERgwsyAb318gMMnvaoUKs3L3I.jpg,11/19/37
tt0039286,Crossfire,/bF2FY0FiUf3daJxuowDKtimN1P9.jpg,7/22/47
tt0037101,"Murder, My Sweet",/tbyzfN1AUKTvzh058L9ZcOpS9Vn.jpg,12/9/44
tt0044863,Macao,/1hvGaESoUw1nIXOr3mI1hWYmvtr.jpg,4/30/52
tt0109823,For the Moment,/mtfwuX9dyIKSWcg8hWsrGn8c4jX.jpg,10/1/93
tt0067992,Willy Wonka & the Chocolate Factory,/b94qXd1FcIwgzv0NYMUe2bjrzJR.jpg,6/29/71
tt0111622,La vie sexuelle des Belges 1950-1978,/8U7Q531h9hQGxOSNyjRrrYSeKnZ.jpg,1/28/94
tt0055018,The Innocents,/qdSlJ3lZITHDva5EI4lQHidZbf5.jpg,12/25/61
tt0070707,Sleeper,/fna6VsLR1EX3cF29Pk2FYZkfsBv.jpg,12/17/73
tt0066808,Bananas,/8iZSARCskFPc3u5CDgE81wDmEj3.jpg,4/28/71
tt0095159,A Fish Called Wanda,/9gZZyQ8XStpUJBFU1ceU4xx1crv.jpg,7/15/88
tt0079470,Life of Brian,/cKpJnXJ6DzAGafAjUWB5PjT904O.jpg,8/17/79
tt0084865,Victor/Victoria,/8LMzl4oHkzpZN9b7EA9NPye8MNe.jpg,4/25/82
tt0068334,The Candidate,/8lC09MS1xO9mbtF54fIaJjEbckV.jpg,8/23/72
tt0059243,The Great Race,/nc6FRAVC4a8o4podiFy2P5qI9ul.jpg,7/1/65
tt0061418,Bonnie and Clyde,/3tX1FJiXnk515NtRuF18PFC4CVy.jpg,7/18/67
tt0052027,The Old Man and the Sea,/cZw8zKKwEOUrSNo14Nk91kz82gm.jpg,10/7/58
tt0046912,Dial M for Murder,/xrpK1PyckNWmRxU4kZURfaCyboS.jpg,5/29/54
tt0113731,Madame Butterfly,/uHKRkE0jOVQ6lnANqp1mWEDsro4.jpg,11/22/95
tt0092890,Dirty Dancing,/zMHIZHxKv6kdE3JFQqZFqj7OswK.jpg,8/21/87
tt0105236,Reservoir Dogs,/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg,9/2/92
tt0091763,Platoon,/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,12/18/86
tt0098627,Weekend at Bernie's,/h3hjMREZEUPtDkZBiYDzLq0THk0.jpg,7/5/89
tt0103772,Basic Instinct,/p1DHOfLFZmM567ePKfFNMV4mY92.jpg,3/20/92
tt0101761,The Doors,/9CkFrWAkg23YynYd2uJLyWznMZZ.jpg,3/1/91
tt0104036,The Crying Game,/9Qqk3svM0I9QuabOPDNrJZdv3XJ.jpg,9/2/92
tt0104348,Glengarry Glen Ross,/4YgCTLcHEIeGyzrKpwz93rORb8l.jpg,9/15/92
tt0084707,Sophie's Choice,/7kBisRhUVzL09qSdNFeg33XbL1N.jpg,12/8/82
tt0083866,E.T. the Extra-Terrestrial,/8htLKK03TJjKZOXJgihZCu8v0P.jpg,4/3/82
tt0117577,The Search for One-eye Jimmy,/l7sSxez2aIWQHYvk7O2lzMmu31q.jpg,11/14/94
tt0029992,A Christmas Carol,/kT3QJRVOdB4QLYJtdzLTcUNd4Re.jpg,12/16/38
tt0099371,Days of Thunder,/jNw4mKvTW3lSDOv9Ruiph6EQqXj.jpg,6/27/90
tt0092099,Top Gun,/orGXnBKfT41LxZhitLkXhqUfJJW.jpg,5/16/86
tt0115531,American Strays,/iJTCKWGPaNyRTu2GFFDeoCQxUYe.jpg,9/12/96
tt0048545,Rebel Without a Cause,/bEAoNvtqvO0c2lItNkKlKUqhPuw.jpg,10/27/55
tt0044081,A Streetcar Named Desire,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,9/18/51
tt0115885,Children of the Corn IV: The Gathering,/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,10/8/96
tt0116859,The Leopard Son,/7AWx0SmqvNQ2kAsUPTR2JtVnswz.jpg,9/27/96
tt0115870,Charms Zwischenfälle,/o7mCxvFTPY87wDMq6DC1laujRhe.jpg,10/3/96
tt0115684,Bird of Prey,/47aRKuZk0NuxLeUCj2yVKyvpd0X.jpg,9/12/95
tt0117040,Microcosmos : Le Peuple de l'herbe,/s6Mkz01oFA5GTZFmYrytid0tYvZ.jpg,5/20/96
tt0117284,Palookaville,/r5rAF13jpTxRaaPqZRPKgmejiLW.jpg,9/7/95
tt0115580,The Associate,/y9h0SD2w9JqZlqanbUnyVfYSXRW.jpg,10/25/96
tt0116378,The Funeral,/lL7LUWGCcUxCcT1OPN05cipHbbR.jpg,1/26/96
tt2250194,The Sleepover,/pQpyEmFTGaox4yLuUXmiD2IDIbA.jpg,10/12/13
tt0113057,La fille seule,/3XbpQPwm8Ch2KoTjPWSBZM9dFZy.jpg,5/29/95
tt0116581,Le huitième jour,/ijosdUJUUksFUfU5LqtFodntI2f.jpg,1/1/96
tt0114622,North Star,/qevX0JBVA8l64xCiR6c4BzXzQCh.jpg,1/3/96
tt0112907,Drunks,/m4hhljww2oSBtEDPBqHRifSJXJd.jpg,3/14/97
tt0117318,The People vs. Larry Flynt,/9F1eO4vH7yseGQEovIkXOm3Hrtq.jpg,10/12/96
tt0116422,Glory Daze,/aZMYmtjim90B5ifnkHPUAVyfQ5L.jpg,10/1/95
tt0117320,A Perfect Candidate,/mk9i91EJ4bDtuQ11xQy4G0vLHFP.jpg,6/19/96
tt0082846,On Golden Pond,/6eurFv9VjqJ35PyIc2H35C0Fyca.jpg,12/4/81
tt0072081,The Return of the Pink Panther,/k3vzs4eMcqBpIabqDKNhirpsRjP.jpg,5/21/75
tt0101775,Drop Dead Fred,/skRvltgHJXnFRMfZNOiID6o4UQn.jpg,4/19/91
tt0096754,The Abyss,/kRP5dGXDhKt7bDpXX4YBa4dRwlL.jpg,8/9/89
tt0080749,The Fog,/u9wAIHya0BHJvGJh3mBPr010U7C.jpg,2/8/80
tt0082340,Escape from New York,/z1KTbKJh7vSTTXllxxE4DWG63rT.jpg,5/22/81
tt0082533,The Howling,/zXiQCqtw5lZwrLDqRPbAJhT80Ri.jpg,4/3/81
tt0091288,Jean de Florette,/8jJgzwahSu2H7kaGhBu7LPYxsj1.jpg,8/27/86
tt0091480,Manon des Sources,/yHi16Bp5fTvaYahaW4eqeV9IJtJ.jpg,11/19/86
tt0107274,Johnny cien pesos,/1ecnHYAlNARJU1cktlRRtKaRuUG.jpg,1/1/93
tt0081375,Private Benjamin,/prlM1orr542htKHpWEqCOngYLn6.jpg,10/6/80
tt0071853,Monty Python and the Holy Grail,/jRx1nDUA4sb2NEKQaukXKBz6pCf.jpg,3/13/75
tt0116587,Hustler White,/sREgNitMxCnucK5yL8oV4eP4EnK.jpg,7/19/96
tt0112777,Dadetown,/had64ANNvfBKFkoNgULqiyZDxOv.jpg,9/2/95
tt0116245,Everything Relative,/8XfC5PyDTXgfIVRSGUgqFTHqyvL.jpg,9/13/96
tt0116212,Entertaining Angels - The Dorothy Day Story,/qlnRf2EW1kU8XFHhfVRDAqybrvD.jpg,9/27/96
tt0117968,Trois vies et une seule mort,/fQSUYzVwz4GwPSjo3l7kwyhWRgq.jpg,5/15/96
tt0116886,The Line King: The Al Hirschfeld Story,/bSE1L679wWkbhCgW06IfKpuKxej.jpg,9/27/96
tt0117677,Snowriders,/4tyTRljtl26p16PU8xVk3wAq4Kf.jpg,10/17/96
tt0112759,Curtis's Charm,/mCvBFUPs5aBQGyVweLsdpB8k7ju.jpg,9/18/95
tt0118147,When We Were Kings,/wAw3KIEuQGIwhCBWtvWFQRItz0d.jpg,10/25/96
tt0108598,The Wrong Trousers,/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg,12/17/93
tt0110173,JLG/JLG - autoportrait de décembre,/wxwO0SqGg2a37uoYfrzyr5vs8yK.jpg,3/8/95
tt0084589,Le Retour de Martin Guerre,/1f1MquZxwMrKib8T1GxRypmWt8D.jpg,5/12/82
tt0109781,Faust,/xtE5E17TrF2ouYWwPK2GXqII758.jpg,9/10/94
tt0040427,He Walked by Night,/f320FLY4I5A1MukCEuikMnwMdoh.jpg,11/24/48
tt0040723,Raw Deal,/yKf09gEue3x0dw67nXfnAD1ULNy.jpg,5/26/48
tt0039881,T-Men,/z9hZ6bvwhlXrhoNZE7cr7B0tFGM.jpg,12/15/47
tt0034493,I bambini ci guardano,/7MM31gnrGXB0VXMHOO9JmqlHQNC.jpg,10/27/44
tt0039004,La symphonie pastorale,/8ohlwQ7SHDsQdNXoqMsWwwZxQXc.jpg,9/26/46
tt0026465,Here Comes Cookie,/arMSOXU6MgOPTwdATKJuxS1QRIg.jpg,9/10/35
tt0026656,Love In Bloom,/dvenfYvdObcRzGKDVzlgWPVGTZu.jpg,4/20/35
tt0025799,Six of a Kind,/wIXDRu3hR0OoAR8CYuzM5g0EneD.jpg,2/9/34
tt0078875,Die Blechtrommel,/bHKwTyB7iAsXt0EpZN1iNA34bPs.jpg,5/2/79
tt0069198,The Ruling Class,/4TV1qeDMRHwrRudBIMkEF9KHWe4.jpg,9/13/72
tt0110521,Mina Tannenbaum,/eSVhYvv822QJVFhTQblTJT9KeZc.jpg,3/2/94
tt0060304,Deux ou trois choses que je sais d'elle,/i1gpu7tlXsOVhhRdPIxCNphYJV0.jpg,3/17/67
tt0115715,The Bloody Child,/l4dBLjL55nlHglvasj3kSLoxaTV.jpg,10/26/96
tt0116059,Dear God,/AtIPkAYiQ3GrrX2feGj51NOXs5c.jpg,11/1/96
tt0115610,Bad Moon,/ivjPm80ZT4MXO1DifALrP0GkOBZ.jpg,11/1/96
tt0099028,American Dream,/oi2vKZROaDoJpt1vvKXeQOTKlNK.jpg,9/28/90
tt0112483,Best of the Best 3: No Turning Back,/iZIgaTii38fOSmUXnKYx1JaLZXx.jpg,5/17/95
tt0103850,Bob Roberts,/gDJt4SGJQ0c2wCyDVghCRoRMxgo.jpg,9/4/92
tt0095765,Nuovo Cinema Paradiso,/xKAweeF2ZPMNn6ce4GclSbr59Pv.jpg,11/17/88
tt0097108,"The Cook, the Thief, His Wife & Her Lover",/aDgKRKZD4ntHriXoqKfXxtvvSB5.jpg,9/10/89
tt0109942,Grosse fatigue,/ga5rXdPnL0gcglMAIvOy7VayBGk.jpg,5/18/94
tt0101700,Delicatessen,/nD4v80ggEmqXFZtaLDSHA2vxZoR.jpg,4/17/91
tt0101765,La double vie de Véronique,/CuBNIdRCfFbTQTZtK0G99mxI42.jpg,5/15/91
tt0101811,Enchanted April,/tLZQ9pv6gHdVgXdkmzUQzacFS2g.jpg,11/6/91
tt0050825,Paths of Glory,/f3DEXseCs3WBtvCv9pVPCtoluuG.jpg,9/18/57
tt0099703,The Grifters,/uyaZkvfe907W8zH6QonaFjPxJ63.jpg,9/14/90
tt0102014,Hear My Song,/sg0SmGCtFcfWUWnVsOdhDRjCItM.jpg,12/27/91
tt0120121,The Shooter,/vjG4mxkTw9Ftrf1Yv87dl0Sadim.jpg,10/23/97
tt0116209,The English Patient,/niqc0v3Lclh99Mmmxm49qZTIo2e.jpg,11/14/96
tt0102426,Mediterraneo,/zn2nfy87gqCt4uZ7m3Azs16EFRX.jpg,1/31/91
tt0097937,My Left Foot: The Story of Christy Brown,/2Tvw127Ei8VnJCwK7K7aSEUW3uX.jpg,7/21/89
tt0098724,"Sex, Lies, and Videotape",/kOXATYKziiKmoMxgKA10JOO13JZ.jpg,8/18/89
tt0105107,Passion Fish,/xiDasTZfOZ0jEZ6O3NiapeVzUIV.jpg,12/11/92
tt0105488,Strictly Ballroom,/ulA2RUGNvrwxbLDVUwxyB2eBl6P.jpg,8/20/92
tt0096257,The Thin Blue Line,/xFN3xPDzN4O7oIBmxnLIh8VROIw.jpg,8/28/88
tt0101026,¡Átame!,/t8oYWntv459ZWnQhEOc9oQKW6pA.jpg,12/12/89
tt0102370,Madonna: Truth or Dare,/gGl1TvzDzrfA5HhRQwvwzW55CXv.jpg,5/10/91
tt0100332,Paris is Burning,/UeNcbdtVcBZk0ggUBVaXwO2Dbe.jpg,3/13/90
tt0073486,One Flew Over the Cuckoo's Nest,/2Sns5oMb356JNdBHgBETjIpRYy9.jpg,11/18/75
tt0078446,Up in Smoke,/cBbgz13sfqRMgu2neJYKAJ0xmx5.jpg,1/1/78
tt0080684,The Empire Strikes Back,/6u1fYtxG5eqjhtCPDx04pJphQRW.jpg,5/17/80
tt0093779,The Princess Bride,/gpxjoE0yvRwIhFEJgNArtKtaN7S.jpg,9/18/87
tt0082971,Raiders of the Lost Ark,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,6/12/81
tt0088846,Brazil,/55Vfc1beLn3pJF4Lw83TRKHenK6.jpg,2/20/85
tt0090605,Aliens,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,7/18/86
tt0060196,"Il buono, il brutto, il cattivo",/wfPHdfofBD5PN96dV96a51B3Ja2.jpg,12/23/66
tt0094336,Withnail & I,/lXD5UR2dvXJF54AIBt8G2kDvYGk.jpg,1/1/87
tt0050083,12 Angry Men,/3W0v956XxSG5xgm7LB6qu8ExYJ2.jpg,3/25/57
tt0056172,Lawrence of Arabia,/j21UXCOq0EbV8EPTtmPn1CGePfB.jpg,12/10/62
tt0066921,A Clockwork Orange,/kgAi87gyx6b4oGJYSC36tVkJyJu.jpg,12/18/71
tt0056592,To Kill a Mockingbird,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,12/25/62
tt0078788,Apocalypse Now,/jcvJ2xcVWU9Wh0hZAxcs103s8nN.jpg,8/15/79
tt0064116,C'era una volta il West,/giwzmbbRZDva184wBOHDXlrmBa3.jpg,12/21/68
tt0086190,Return of the Jedi,/jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg,5/23/83
tt0093191,Der Himmel über Berlin,/3zDaZ59lYvdCMYHi2ufUu7VmjkP.jpg,1/1/87
tt0041959,The Third Man,/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,8/31/49
tt0099685,GoodFellas,/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg,9/12/90
tt0078748,Alien,/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg,5/25/79
tt0106308,Army of Darkness,/2eZKDIwLNnySbwqQtAaUz0kYDIL.jpg,10/9/92
tt0095250,Le Grand Bleu,/w4TWqa7SiXP0Hm4rkRnCfXwIeRK.jpg,5/11/88
tt0089881,乱,/dwYUbrcQAyshW22yoUTzWwwC67b.jpg,6/1/85
tt0097202,喋血雙雄,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,7/6/89
tt0054215,Psycho,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg,6/16/60
tt0080455,The Blues Brothers,/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg,6/17/80
tt0071562,The Godfather: Part II,/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg,12/20/74
tt0093058,Full Metal Jacket,/zoiGcNlYBR0r2fO2uP44XQF6S1W.jpg,6/26/87
tt0104361,A Grand Day Out,/jgQU84QuFQ4yofDmGYzOsXLEQj9.jpg,5/18/90
tt0097499,Henry V,/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,10/5/89
tt0086879,Amadeus,/flnoqdC38mbaulAeptjynOFO7yi.jpg,10/26/84
tt0045061,The Quiet Man,/zpbgrWBPWOemGaVpFHPoWyqoJyZ.jpg,7/21/52
tt0087843,Once Upon a Time in America,/fqP3Q7DWMFqW7mh11hWXbNwN9rz.jpg,2/16/84
tt0081398,Raging Bull,/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg,11/14/80
tt0075686,Annie Hall,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,4/19/77
tt0086197,The Right Stuff,/o2t9jnHHJL0j4P7GDuGmovc1lAH.jpg,10/20/83
tt0079944,Сталкер,/ezt0Z9wIcPIxiks0J4dm8zJn575.jpg,4/16/79
tt0082096,Das Boot,/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg,9/16/81
tt0070735,The Sting,/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg,12/25/73
tt0067185,Harold and Maude,/xqay68babjK46U9WBFD2TmtnGcx.jpg,12/20/71
tt0103130,Trust,/kAO8LRlMUUXJHuQOwA4TNDdgjTG.jpg,9/9/90
tt0050976,Det sjunde inseglet,/iJXSumDrz64AvmFZaHHNBGDO1ex.jpg,2/16/57
tt0085859,Local Hero,/6uYYGXYZluoxloY7uIpFkvKwq8z.jpg,2/17/83
tt0088247,The Terminator,/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg,10/26/84
tt0103873,Braindead,/zzgn2fBeKmIMDEuX7FqS2l1WGfu.jpg,8/13/92
tt0097441,Glory,/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg,12/15/89
tt0100519,Rosencrantz & Guildenstern Are Dead,/85W0AoRbaLUsZIrnfN68PP9UcTD.jpg,2/8/91
tt0079522,Manhattan,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,4/25/79
tt0100150,Miller's Crossing,/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg,9/21/90
tt0097165,Dead Poets Society,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,6/2/89
tt0061722,The Graduate,/itdaGoyXKIAXRrHmchoMsGbwp2y.jpg,12/21/67
tt0052311,Touch of Evil,/4fkBpBB461nZhee5vb8uVsiBAQM.jpg,4/23/58
tt0100263,Nikita,/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg,2/21/90
tt0050212,The Bridge on the River Kwai,/vtPR6tSHeu35rF6qTDw3Yjr9eDg.jpg,10/2/57
tt0056801,8½,/5pQlc8dp5dXzWg1yM70DZrsDpOl.jpg,2/14/63
tt0071315,Chinatown,/iIHO6FzF6lL4mA90rrmk3Y705XS.jpg,6/20/74
tt0043456,The Day the Earth Stood Still,/tyujnQl6topN3O9lPnGMpzGsYQM.jpg,9/17/51
tt0040897,The Treasure of the Sierra Madre,/e3lYTRwiDVPQv07xKldwlLAXikN.jpg,1/24/48
tt0092610,Bad Taste,/wopLobnRKqvxA4yycQIvquMx1yn.jpg,12/1/87
tt0023969,Duck Soup,/jy4DJN8pKmEz4UNjCGiFaJuMfDJ.jpg,11/17/33
tt0088794,Better Off Dead...,/wNzTq6J7hZskFIAeVAi5xZX8Dye.jpg,10/11/85
tt0081505,The Shining,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg,5/22/80
tt0092005,Stand by Me,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,8/22/86
tt0022100,M,/AqE126KXLcT3wwmeM3HtlKqyGze.jpg,5/11/31
tt0092991,Evil Dead II,/n49mpgUsPgBfRg2qIEj31HX0chu.jpg,3/13/87
tt0057115,The Great Escape,/qhy4HgUqhEbwQ1ekKTv7yEB3b0e.jpg,6/20/63
tt0077416,The Deer Hunter,/slNJESItHPqp1CENEJQUPw8d7WE.jpg,12/8/78
tt0082269,Diva,/3Got5xWBJWj8K4iVn8gcjDpQ5Mf.jpg,3/11/81
tt0107048,Groundhog Day,/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg,2/11/93
tt0105695,Unforgiven,/km6qw4qUkHQRN5y2U1juM1WkBFh.jpg,8/7/92
